nn(Transcript-2, Debate-1)
nsubj(spending-5, we-3)
aux(spending-5, 're-4)
root(ROOT-0, spending-5)
poss(money-7, your-6)
dobj(spending-5, money-7)
punct(spending-5, .-8)

cc(able-13, And-1)
advmod(have-4, when-2)
nsubj(have-4, you-3)
advcl(able-13, have-4)
amod(money-6, more-5)
dep(have-4, money-6)
dep(money-6, in-7)
poss(pocket-9, your-8)
pobj(in-7, pocket-9)
punct(able-13, ,-10)
nsubj(able-13, you-11)
cop(able-13, 're-12)
root(ROOT-0, able-13)
aux(afford-16, to-14)
advmod(afford-16, better-15)
xcomp(able-13, afford-16)
dobj(afford-16, things-17)
nsubj(want-19, you-18)
rcmod(things-17, want-19)
punct(able-13, .-20)

nsubj(believe-2, I-1)
root(ROOT-0, believe-2)
det(role-4, the-3)
nsubj(is-7, role-4)
prep(role-4, of-5)
pobj(of-5, government-6)
ccomp(believe-2, is-7)
aux(stand-9, to-8)
xcomp(is-7, stand-9)
dobj(stand-9, side-10)
prep(side-10, by-11)
pobj(by-11, side-12)
prep(stand-9, with-13)
poss(citizens-15, our-14)
pobj(with-13, citizens-15)
aux(help-17, to-16)
vmod(stand-9, help-17)
dobj(help-17, them-18)
dep(help-17, realize-19)
poss(dreams-21, their-20)
dobj(realize-19, dreams-21)
punct(stand-9, ,-22)
neg(tell-24, not-23)
dep(stand-9, tell-24)
dobj(tell-24, citizens-25)
advmod(live-28, how-26)
aux(live-28, to-27)
xcomp(tell-24, live-28)
poss(lives-30, their-29)
dobj(live-28, lives-30)
punct(believe-2, .-31)

poss(opponent-2, My-1)
nsubj(talks-3, opponent-2)
root(ROOT-0, talks-3)
prep(talks-3, about-4)
amod(sanity-6, fiscal-5)
pobj(about-4, sanity-6)
punct(talks-3, .-7)

poss(record-2, His-1)
nsubj(match-10, record-2)
prep(record-2, in-3)
det(Senate-7, the-4)
nn(States-6, United-5)
nn(Senate-7, States-6)
pobj(in-3, Senate-7)
aux(match-10, does-8)
neg(match-10, not-9)
root(ROOT-0, match-10)
poss(rhetoric-12, his-11)
dobj(match-10, rhetoric-12)
punct(match-10, .-13)

nsubj(voted-2, He-1)
root(ROOT-0, voted-2)
aux(increase-4, to-3)
xcomp(voted-2, increase-4)
dobj(increase-4, taxes-5)
num(times-7, 98-6)
tmod(voted-2, times-7)
cc(voted-2, and-8)
aux(bust-10, to-9)
xcomp(times-14, bust-10)
det(budget-12, the-11)
dobj(bust-10, budget-12)
num(times-14, 277-13)
conj(voted-2, times-14)
punct(voted-2, .-15)

nn(Kerry-2, Senator-1)
root(ROOT-0, Kerry-2)
punct(Kerry-2, ?-3)

nsubj(play-5, Bob-1)
punct(play-5, ,-2)
nsubj(play-5, anybody-3)
aux(play-5, can-4)
root(ROOT-0, play-5)
prep(play-5, with-6)
det(votes-8, these-7)
pobj(with-6, votes-8)
punct(play-5, .-9)

nsubj(knows-2, Everybody-1)
root(ROOT-0, knows-2)
dobj(knows-2, that-3)
punct(knows-2, .-4)

nsubj(supported-3, I-1)
aux(supported-3, have-2)
root(ROOT-0, supported-3)
cc(supported-3, or-4)
conj(supported-3, voted-5)
prep(supported-3, for-6)
nn(cuts-8, tax-7)
pobj(for-6, cuts-8)
prep(supported-3, over-9)
num(times-11, 600-10)
pobj(over-9, times-11)
punct(supported-3, .-12)

nsubj(broke-2, I-1)
root(ROOT-0, broke-2)
prep(broke-2, with-3)
poss(party-5, my-4)
pobj(with-3, party-5)
prep(broke-2, in-6)
pobj(in-6, order-7)
aux(balance-9, to-8)
vmod(order-7, balance-9)
det(budget-11, the-10)
dobj(balance-9, budget-11)
punct(broke-2, ,-12)
cc(broke-2, and-13)
nn(Reagan-15, Ronald-14)
nsubj(signed-16, Reagan-15)
conj(broke-2, signed-16)
prep(signed-16, into-17)
pobj(into-17, law-18)
det(cut-21, the-19)
nn(cut-21, tax-20)
dobj(signed-16, cut-21)
pobj(for-25, that-22)
nsubj(voted-24, we-23)
rcmod(cut-21, voted-24)
prep(voted-24, for-25)
punct(broke-2, .-26)

nsubj(voted-2, I-1)
root(ROOT-0, voted-2)
prep(voted-2, for-3)
nn(cuts-6, IRA-4)
nn(cuts-6, tax-5)
pobj(for-3, cuts-6)
punct(voted-2, .-7)

nsubj(voted-2, I-1)
root(ROOT-0, voted-2)
prep(voted-2, for-3)
amod(business-6, small-4)
punct(business-6, --5)
nn(cuts-8, business-6)
nn(cuts-8, tax-7)
pobj(for-3, cuts-8)
punct(voted-2, .-9)

cc(know-3, But-1)
nsubj(know-3, you-2)
root(ROOT-0, know-3)
advmod(gone-9, why-4)
det(Grants-7, the-5)
nn(Grants-7, Pell-6)
nsubj(gone-9, Grants-7)
aux(gone-9, have-8)
ccomp(know-3, gone-9)
prt(gone-9, up-10)
prep(gone-9, in-11)
poss(numbers-13, their-12)
pobj(in-11, numbers-13)
punct(know-3, ?-14)

mark(qualify-4, Because-1)
amod(people-3, more-2)
nsubj(qualify-4, people-3)
root(ROOT-0, qualify-4)
prep(qualify-4, for-5)
pobj(for-5, them-6)
mark(have-11, because-7)
nsubj(have-11, they-8)
aux(have-11, do-9)
neg(have-11, n't-10)
advcl(qualify-4, have-11)
dobj(have-11, money-12)
punct(qualify-4, .-13)

cc(getting-5, But-1)
nsubj(getting-5, they-2)
aux(getting-5, 're-3)
neg(getting-5, not-4)
root(ROOT-0, getting-5)
det($-7, the-6)
dobj(getting-5, $-7)
num($-7, 5,100-8)
det(president-10, the-9)
nsubj(promised-11, president-10)
rcmod($-7, promised-11)
dobj(promised-11, them-12)
punct(getting-5, .-13)

nsubj(getting-3, They-1)
aux(getting-3, 're-2)
root(ROOT-0, getting-3)
amod(money-5, less-4)
dobj(getting-3, money-5)
punct(getting-3, .-6)

nsubj(have-2, We-1)
root(ROOT-0, have-2)
amod(people-4, more-3)
dobj(have-2, people-4)
nsubj(qualify-6, who-5)
rcmod(people-4, qualify-6)
punct(have-2, .-7)

nsubj('s-2, That-1)
root(ROOT-0, 's-2)
neg('s-2, not-3)
dobj(want-6, what-4)
nsubj(want-6, we-5)
ccomp('s-2, want-6)
punct('s-2, .-7)

nsubj(playing-6, Senator-1)
punct(playing-6, ,-2)
neg(one-4, no-3)
nsubj(playing-6, one-4)
aux(playing-6, 's-5)
root(ROOT-0, playing-6)
prep(playing-6, with-7)
poss(votes-9, your-8)
pobj(with-7, votes-9)
punct(playing-6, .-10)

nsubj(voted-2, You-1)
root(ROOT-0, voted-2)
aux(increase-4, to-3)
xcomp(voted-2, increase-4)
dobj(increase-4, taxes-5)
num(times-7, 98-6)
tmod(voted-2, times-7)
punct(voted-2, .-8)

advmod(voted-3, When-1)
nsubj(voted-3, they-2)
dep(voted-13, voted-3)
punct(voted-13, --4)
punct(voted-13, --5)
advmod(proposed-8, when-6)
nsubj(proposed-8, they-7)
advcl(voted-13, proposed-8)
xcomp(proposed-8, reducing-9)
dobj(reducing-9, taxes-10)
punct(voted-13, ,-11)
nsubj(voted-13, you-12)
root(ROOT-0, voted-13)
prep(voted-13, against-14)
pobj(against-14, it-15)
num(times-17, 126-16)
tmod(voted-13, times-17)
punct(voted-13, .-18)

nsubj(voted-2, He-1)
root(ROOT-0, voted-2)
aux(violate-4, to-3)
xcomp(voted-2, violate-4)
det(cap-7, the-5)
nn(cap-7, budget-6)
dobj(violate-4, cap-7)
num(times-9, 277-8)
tmod(voted-2, times-9)
punct(voted-2, .-10)

nsubj(know-2, You-1)
parataxis('s-5, know-2)
punct('s-5, ,-3)
expl('s-5, there-4)
root(ROOT-0, 's-5)
det(stream-8, a-6)
amod(stream-8, main-7)
nsubj('s-5, stream-8)
prep('s-5, in-9)
amod(politics-11, American-10)
pobj(in-9, politics-11)
cc('s-5, and-12)
nsubj(sit-14, you-13)
conj('s-5, sit-14)
advmod(on-16, right-15)
prep(sit-14, on-16)
det(bank-20, the-17)
advmod(left-19, far-18)
amod(bank-20, left-19)
pobj(on-16, bank-20)
punct('s-5, .-21)

prep(such-10, As-1)
det(matter-3, a-2)
pobj(As-1, matter-3)
prep(matter-3, of-4)
pobj(of-4, fact-5)
punct(such-10, ,-6)
poss(record-8, your-7)
nsubj(such-10, record-8)
cop(such-10, is-9)
root(ROOT-0, such-10)
mark(senator-21, that-11)
nn(Kennedy-13, Ted-12)
nsubj(senator-21, Kennedy-13)
punct(Kennedy-13, ,-14)
poss(colleague-16, your-15)
appos(Kennedy-13, colleague-16)
punct(senator-21, ,-17)
cop(senator-21, is-18)
det(senator-21, the-19)
amod(senator-21, conservative-20)
ccomp(such-10, senator-21)
prep(senator-21, from-22)
pobj(from-22, Massachusetts-23)
punct(such-10, .-24)

nn(President-2, Mr.-1)
nsubj(let-4, President-2)
punct(let-4, ,-3)
root(ROOT-0, let-4)
nsubj(get-6, 's-5)
ccomp(let-4, get-6)
advmod(get-6, back-7)
prep(back-7, to-8)
amod(issues-10, economic-9)
pobj(to-8, issues-10)
punct(let-4, .-11)

cc(let-2, But-1)
root(ROOT-0, let-2)
nsubj(shift-4, 's-3)
ccomp(let-2, shift-4)
prep(shift-4, to-5)
det(questions-8, some-6)
amod(questions-8, other-7)
pobj(to-5, questions-8)
advmod(let-2, here-9)
punct(let-2, .-10)

nsubj(opposed-5, Both-1)
prep(Both-1, of-2)
pobj(of-2, you-3)
cop(opposed-5, are-4)
root(ROOT-0, opposed-5)
prep(opposed-5, to-6)
amod(marriage-8, gay-7)
pobj(to-6, marriage-8)
punct(opposed-5, .-9)

cc(want-13, But-1)
aux(understand-3, to-2)
advcl(want-13, understand-3)
advmod(come-7, how-4)
nsubj(come-7, you-5)
aux(come-7, have-6)
ccomp(understand-3, come-7)
prep(come-7, to-8)
det(conclusion-10, that-9)
pobj(to-8, conclusion-10)
punct(want-13, ,-11)
nsubj(want-13, I-12)
root(ROOT-0, want-13)
aux(ask-15, to-14)
xcomp(want-13, ask-15)
iobj(ask-15, you-16)
det(question-20, a-17)
advmod(basic-19, more-18)
amod(question-20, basic-19)
dobj(ask-15, question-20)
punct(want-13, .-21)

aux(believe-3, Do-1)
nsubj(believe-3, you-2)
root(ROOT-0, believe-3)
nsubj(choice-7, homosexuality-4)
cop(choice-7, is-5)
det(choice-7, a-6)
ccomp(believe-3, choice-7)
punct(believe-3, ?-8)

nsubj(know-2, You-1)
parataxis(know-9, know-2)
punct(know-9, ,-3)
nsubj(know-9, Bob-4)
punct(know-9, ,-5)
nsubj(know-9, I-6)
aux(know-9, do-7)
neg(know-9, n't-8)
root(ROOT-0, know-9)
punct(know-9, .-10)

nsubj(know-5, I-1)
advmod(know-5, just-2)
aux(know-5, do-3)
neg(know-5, n't-4)
root(ROOT-0, know-5)
punct(know-5, .-6)

nsubj(know-3, I-1)
aux(know-3, do-2)
root(ROOT-0, know-3)
mark(have-6, that-4)
nsubj(have-6, we-5)
ccomp(know-3, have-6)
det(choice-8, a-7)
dobj(have-6, choice-8)
aux(make-10, to-9)
vmod(choice-8, make-10)
prep(have-6, in-11)
pobj(in-11, America-12)
cc(have-6, and-13)
nsubj(is-15, that-14)
conj(have-6, is-15)
aux(treat-17, to-16)
xcomp(is-15, treat-17)
dobj(treat-17, people-18)
prep(treat-17, with-19)
pobj(with-19, tolerance-20)
cc(tolerance-20, and-21)
conj(tolerance-20, respect-22)
cc(tolerance-20, and-23)
conj(tolerance-20, dignity-24)
punct(know-3, .-25)

nsubj(important-3, It-1)
cop(important-3, 's-2)
root(ROOT-0, important-3)
mark(do-6, that-4)
nsubj(do-6, we-5)
ccomp(important-3, do-6)
dobj(do-6, that-7)
punct(important-3, .-8)

cc(know-4, And-1)
nsubj(know-4, I-2)
advmod(know-4, also-3)
root(ROOT-0, know-4)
prep(live-14, in-5)
det(society-8, a-6)
amod(society-8, free-7)
pobj(in-5, society-8)
nsubj(live-14, people-9)
punct(people-9, ,-10)
amod(adults-12, consenting-11)
appos(people-9, adults-12)
aux(live-14, can-13)
ccomp(know-4, live-14)
det(way-16, the-15)
dobj(live-14, way-16)
nsubj(want-18, they-17)
rcmod(way-16, want-18)
aux(live-20, to-19)
xcomp(want-18, live-20)
punct(know-4, .-21)

cc('s-3, And-1)
nsubj('s-3, that-2)
root(ROOT-0, 's-3)
aux(honored-6, to-4)
auxpass(honored-6, be-5)
xcomp('s-3, honored-6)
punct('s-3, .-7)

cc(change-18, But-1)
mark(respect-4, as-2)
nsubj(respect-4, we-3)
advcl(change-18, respect-4)
poss(rights-7, someone-5)
possessive(someone-5, 's-6)
dobj(respect-4, rights-7)
punct(respect-4, ,-8)
cc(respect-4, and-9)
mark(profess-12, as-10)
nsubj(profess-12, we-11)
conj(respect-4, profess-12)
dobj(profess-12, tolerance-13)
punct(change-18, ,-14)
nsubj(change-18, we-15)
aux(change-18, should-16)
neg(change-18, n't-17)
root(ROOT-0, change-18)
punct(change-18, --19)
punct(change-18, --20)
cc(change-18, or-21)
conj(change-18, have-22)
aux(change-24, to-23)
xcomp(have-22, change-24)
punct(change-18, --25)
punct(change-18, --26)
poss(views-29, our-27)
amod(views-29, basic-28)
dobj(change-18, views-29)
prep(views-29, on-30)
det(sanctity-32, the-31)
pobj(on-30, sanctity-32)
prep(sanctity-32, of-33)
pobj(of-33, marriage-34)
punct(change-18, .-35)

nsubj(believe-2, I-1)
root(ROOT-0, believe-2)
prep(believe-2, in-3)
det(sanctity-5, the-4)
pobj(in-3, sanctity-5)
prep(sanctity-5, of-6)
pobj(of-6, marriage-7)
punct(believe-2, .-8)

nsubj(think-2, I-1)
root(ROOT-0, think-2)
nsubj(important-6, it-3)
cop(important-6, 's-4)
advmod(important-6, very-5)
ccomp(think-2, important-6)
mark(protect-9, that-7)
nsubj(protect-9, we-8)
ccomp(important-6, protect-9)
dobj(protect-9, marriage-10)
prep(protect-9, as-11)
det(institution-13, an-12)
pobj(as-11, institution-13)
punct(institution-13, ,-14)
prep(institution-13, between-15)
det(man-17, a-16)
pobj(between-15, man-17)
cc(man-17, and-18)
det(woman-20, a-19)
conj(man-17, woman-20)
punct(think-2, .-21)

nsubj(proposed-2, I-1)
root(ROOT-0, proposed-2)
det(amendment-5, a-3)
amod(amendment-5, constitutional-4)
dobj(proposed-2, amendment-5)
punct(proposed-2, .-6)

det(reason-2, The-1)
nsubj(was-6, reason-2)
nsubj(did-4, I-3)
rcmod(reason-2, did-4)
advmod(did-4, so-5)
root(ROOT-0, was-6)
mark(worried-10, because-7)
nsubj(worried-10, I-8)
cop(worried-10, was-9)
advcl(was-6, worried-10)
mark(defining-16, that-11)
nn(judges-13, activist-12)
nsubj(defining-16, judges-13)
aux(defining-16, are-14)
advmod(defining-16, actually-15)
ccomp(worried-10, defining-16)
det(definition-18, the-17)
dobj(defining-16, definition-18)
prep(definition-18, of-19)
pobj(of-19, marriage-20)
punct(worried-10, ,-21)
cc(worried-10, and-22)
det(way-25, the-23)
amod(way-25, surest-24)
nsubj(is-34, way-25)
aux(protect-27, to-26)
vmod(way-25, protect-27)
dobj(protect-27, marriage-28)
prep(marriage-28, between-29)
det(man-31, a-30)
pobj(between-29, man-31)
cc(man-31, and-32)
conj(man-31, woman-33)
conj(worried-10, is-34)
aux(amend-36, to-35)
xcomp(is-34, amend-36)
det(Constitution-38, the-37)
dobj(amend-36, Constitution-38)
punct(was-6, .-39)

nsubj(has-2, It-1)
root(ROOT-0, has-2)
advmod(has-2, also-3)
det(benefit-5, the-4)
dobj(has-2, benefit-5)
prep(benefit-5, of-6)
pcomp(of-6, allowing-7)
dobj(allowing-7, citizens-8)
aux(participate-10, to-9)
xcomp(allowing-7, participate-10)
prep(participate-10, in-11)
det(process-13, the-12)
pobj(in-11, process-13)
punct(has-2, .-14)

advmod(all-2, After-1)
advmod(participate-13, all-2)
punct(participate-13, ,-3)
advmod(amend-6, when-4)
nsubj(amend-6, you-5)
advcl(participate-13, amend-6)
det(Constitution-8, the-7)
dobj(amend-6, Constitution-8)
punct(participate-13, ,-9)
nn(legislatures-11, state-10)
nsubj(participate-13, legislatures-11)
aux(participate-13, must-12)
root(ROOT-0, participate-13)
prep(participate-13, in-14)
det(ratification-16, the-15)
pobj(in-14, ratification-16)
prep(ratification-16, of-17)
det(Constitution-19, the-18)
pobj(of-17, Constitution-19)
punct(participate-13, .-20)

nsubj(concerned-4, I-1)
cop(concerned-4, 'm-2)
advmod(concerned-4, deeply-3)
root(ROOT-0, concerned-4)
mark(making-8, that-5)
nsubj(making-8, judges-6)
aux(making-8, are-7)
ccomp(concerned-4, making-8)
det(decisions-10, those-9)
dobj(making-8, decisions-10)
cc(decisions-10, and-11)
neg(citizenry-14, not-12)
det(citizenry-14, the-13)
conj(decisions-10, citizenry-14)
prep(citizenry-14, of-15)
det(States-18, the-16)
nn(States-18, United-17)
pobj(of-15, States-18)
punct(concerned-4, .-19)

nsubj(know-2, You-1)
parataxis(passed-5, know-2)
punct(passed-5, ,-3)
nsubj(passed-5, Congress-4)
root(ROOT-0, passed-5)
det(law-7, a-6)
dobj(passed-5, law-7)
vmod(law-7, called-8)
dep(called-8, DOMA-9)
punct(DOMA-9, ,-10)
det(Defense-12, the-11)
appos(DOMA-9, Defense-12)
prep(Defense-12, of-13)
nn(Act-15, Marriage-14)
pobj(of-13, Act-15)
punct(passed-5, .-16)

poss(opponent-2, My-1)
nsubj(was-3, opponent-2)
root(ROOT-0, was-3)
prep(was-3, against-4)
pobj(against-4, it-5)
punct(was-3, .-6)

nsubj(protected-3, It-1)
advmod(protected-3, basically-2)
root(ROOT-0, protected-3)
dobj(protected-3, states-4)
prep(states-4, from-5)
det(action-7, the-6)
pobj(from-5, action-7)
prep(action-7, of-8)
num(state-10, one-9)
pobj(of-8, state-10)
prep(state-10, to-11)
pobj(to-11, another-12)
punct(protected-3, .-13)

nsubj(defined-3, It-1)
advmod(defined-3, also-2)
root(ROOT-0, defined-3)
dobj(defined-3, marriage-4)
prep(defined-3, as-5)
pcomp(as-5, between-6)
det(man-8, a-7)
pobj(between-6, man-8)
cc(man-8, and-9)
conj(man-8, woman-10)
punct(defined-3, .-11)

cc(concerned-4, But-1)
nsubj(concerned-4, I-2)
cop(concerned-4, 'm-3)
root(ROOT-0, concerned-4)
mark(overturned-9, that-5)
nsubjpass(overturned-9, that-6)
aux(overturned-9, will-7)
auxpass(overturned-9, get-8)
ccomp(concerned-4, overturned-9)
punct(concerned-4, .-10)

cc(end-10, And-1)
mark(overturned-5, if-2)
nsubjpass(overturned-5, it-3)
auxpass(overturned-5, gets-4)
advcl(end-10, overturned-5)
punct(end-10, ,-6)
advmod(we-8, then-7)
nsubj(end-10, we-8)
aux(end-10, 'll-9)
root(ROOT-0, end-10)
prt(end-10, up-11)
prep(end-10, with-12)
nsubjpass(defined-15, marriage-13)
auxpass(defined-15, being-14)
pcomp(with-12, defined-15)
prep(defined-15, by-16)
pobj(by-16, courts-17)
punct(end-10, ,-18)
cc(end-10, and-19)
nsubj(think-23, I-20)
aux(think-23, do-21)
neg(think-23, n't-22)
conj(end-10, think-23)
nsubj('s-25, that-24)
ccomp(think-23, 's-25)
prep('s-25, in-26)
poss(nation-28, our-27)
poss(interests-30, nation-28)
possessive(nation-28, 's-29)
pobj(in-26, interests-30)
punct(end-10, .-31)

nn(Kerry-2, Senator-1)
root(ROOT-0, Kerry-2)
punct(Kerry-2, ?-3)

nsubj(children-6, We-1)
cop(children-6, 're-2)
advmod(children-6, all-3)
poss(children-6, God-4)
possessive(God-4, 's-5)
root(ROOT-0, children-6)
punct(children-6, ,-7)
dep(children-6, Bob-8)
punct(children-6, .-9)

cc(think-3, And-1)
nsubj(think-3, I-2)
root(ROOT-0, think-3)
mark(were-6, if-4)
nsubj(were-6, you-5)
advcl(tell-22, were-6)
aux(talk-8, to-7)
xcomp(were-6, talk-8)
prep(talk-8, to-9)
nn(Cheney-11, Dick-10)
poss(daughter-13, Cheney-11)
possessive(Cheney-11, 's-12)
pobj(to-9, daughter-13)
punct(daughter-13, ,-14)
nsubj(lesbian-18, who-15)
cop(lesbian-18, is-16)
det(lesbian-18, a-17)
rcmod(daughter-13, lesbian-18)
punct(tell-22, ,-19)
nsubj(tell-22, she-20)
aux(tell-22, would-21)
ccomp(think-3, tell-22)
dobj(tell-22, you-23)
mark(being-27, that-24)
nsubj(being-27, she-25)
aux(being-27, 's-26)
ccomp(tell-22, being-27)
dobj(was-30, who-28)
nsubj(was-30, she-29)
ccomp(being-27, was-30)
punct(being-27, ,-31)
nsubj(being-34, she-32)
aux(being-34, 's-33)
parataxis(being-27, being-34)
pobj(as-39, who-35)
nsubjpass(born-38, she-36)
auxpass(born-38, was-37)
ccomp(being-34, born-38)
prep(born-38, as-39)
punct(think-3, .-40)

nsubj(think-2, I-1)
root(ROOT-0, think-2)
mark(talk-5, if-3)
nsubj(talk-5, you-4)
advcl(choice-12, talk-5)
prep(talk-5, to-6)
pobj(to-6, anybody-7)
punct(choice-12, ,-8)
nsubj(choice-12, it-9)
cop(choice-12, 's-10)
neg(choice-12, not-11)
ccomp(think-2, choice-12)
punct(think-2, .-13)

nsubj(met-3, I-1)
aux(met-3, 've-2)
root(ROOT-0, met-3)
dobj(met-3, people-4)
nsubj(struggled-6, who-5)
rcmod(people-4, struggled-6)
prep(struggled-6, with-7)
pobj(with-7, this-8)
prep(struggled-6, for-9)
pobj(for-9, years-10)
punct(people-4, ,-11)
appos(people-4, people-12)
nsubj(were-14, who-13)
rcmod(people-12, were-14)
prep(were-14, in-15)
det(marriage-17, a-16)
pobj(in-15, marriage-17)
mark(living-21, because-18)
nsubj(living-21, they-19)
aux(living-21, were-20)
advcl(were-14, living-21)
det(sort-23, a-22)
dobj(living-21, sort-23)
prep(sort-23, of-24)
pobj(of-24, convention-25)
punct(met-3, ,-26)
cc(met-3, and-27)
nsubj(struggled-29, they-28)
conj(met-3, struggled-29)
prep(struggled-29, with-30)
pobj(with-30, it-31)
punct(met-3, .-32)

cc(met-4, And-1)
nsubj(met-4, I-2)
aux(met-4, 've-3)
root(ROOT-0, met-4)
dobj(met-4, wives-5)
nsubj(supportive-8, who-6)
cop(supportive-8, are-7)
rcmod(wives-5, supportive-8)
prep(supportive-8, of-9)
poss(husbands-11, their-10)
pobj(of-9, husbands-11)
dep(met-4, or-12)
nn(versa-14, vice-13)
dep(or-12, versa-14)
advmod(broke-20, when-15)
nsubj(broke-20, they-16)
advmod(broke-20, finally-17)
advmod(of-19, sort-18)
advmod(broke-20, of-19)
advcl(met-4, broke-20)
prt(broke-20, out-21)
cc(broke-20, and-22)
conj(broke-20, allowed-23)
dobj(allowed-23, themselves-24)
aux(live-26, to-25)
xcomp(allowed-23, live-26)
dobj(were-29, who-27)
nsubj(were-29, they-28)
dep(live-26, were-29)
punct(were-29, ,-30)
dobj(felt-33, who-31)
nsubj(felt-33, they-32)
dep(were-29, felt-33)
nsubj(made-36, God-34)
aux(made-36, had-35)
ccomp(felt-33, made-36)
xcomp(made-36, them-37)
punct(met-4, .-38)

nsubj(think-2, I-1)
root(ROOT-0, think-2)
nsubj(have-4, we-3)
ccomp(think-2, have-4)
aux(respect-6, to-5)
xcomp(have-4, respect-6)
dobj(respect-6, that-7)
punct(think-2, .-8)

det(president-2, The-1)
nsubj(share-5, president-2)
cc(president-2, and-3)
conj(president-2, I-4)
root(ROOT-0, share-5)
det(belief-7, the-6)
dobj(share-5, belief-7)
mark(is-10, that-8)
nsubj(is-10, marriage-9)
dep(belief-7, is-10)
prep(is-10, between-11)
det(man-13, a-12)
pobj(between-11, man-13)
cc(man-13, and-14)
det(woman-16, a-15)
conj(man-13, woman-16)
punct(share-5, .-17)

nsubj(believe-2, I-1)
root(ROOT-0, believe-2)
dobj(believe-2, that-3)
punct(believe-2, .-4)

nsubj(believe-2, I-1)
root(ROOT-0, believe-2)
nsubj(is-4, marriage-3)
ccomp(believe-2, is-4)
prep(is-4, between-5)
det(man-7, a-6)
pobj(between-5, man-7)
cc(man-7, and-8)
det(woman-10, a-9)
conj(man-7, woman-10)
punct(believe-2, .-11)

cc(believe-4, But-1)
nsubj(believe-4, I-2)
advmod(believe-4, also-3)
root(ROOT-0, believe-4)
mark(country-18, that-5)
mark(States-11, because-6)
nsubj(States-11, we-7)
cop(States-11, are-8)
det(States-11, the-9)
nn(States-11, United-10)
advcl(country-18, States-11)
prep(States-11, of-12)
pobj(of-12, America-13)
punct(country-18, ,-14)
nsubj(country-18, we-15)
cop(country-18, 're-16)
det(country-18, a-17)
dep(believe-4, country-18)
prep(country-18, with-19)
det(Constitution-24, a-20)
amod(Constitution-24, great-21)
punct(Constitution-24, ,-22)
amod(Constitution-24, unbelievable-23)
pobj(with-19, Constitution-24)
punct(country-18, ,-25)
prep(country-18, with-26)
pobj(with-26, rights-27)
dobj(afford-30, that-28)
nsubj(afford-30, we-29)
rcmod(rights-27, afford-30)
dobj(afford-30, people-31)
punct(country-18, ,-32)
mark(discriminate-37, that-33)
nsubj(discriminate-37, you-34)
aux(discriminate-37, ca-35)
neg(discriminate-37, n't-36)
dep(country-18, discriminate-37)
prep(discriminate-37, in-38)
det(workplace-40, the-39)
pobj(in-38, workplace-40)
punct(believe-4, .-41)

nsubj(discriminate-4, You-1)
aux(discriminate-4, ca-2)
neg(discriminate-4, n't-3)
root(ROOT-0, discriminate-4)
prep(discriminate-4, in-5)
det(rights-7, the-6)
pobj(in-5, rights-7)
dobj(afford-10, that-8)
nsubj(afford-10, you-9)
rcmod(rights-7, afford-10)
dobj(afford-10, people-11)
punct(discriminate-4, .-12)

nsubj(disallow-4, You-1)
aux(disallow-4, ca-2)
neg(disallow-4, n't-3)
root(ROOT-0, disallow-4)
iobj(disallow-4, someone-5)
det(right-7, the-6)
dobj(disallow-4, right-7)
aux(visit-9, to-8)
